66.58,47.78,12.48,4.05,72.45,94.07,44.86,11.44,56.86,61.02,18.81,89.51,-13.27,52.15,-14.68,-14.27,76.88,-1.46,41.71,-19.45,
72.73,-0.93,35.49,0.80,75.10,83.04,11.04,10.73,70.57,59.30,7.61,76.92,-7.24,65.10,2.49,-8.94,74.59,3.36,52.20,-1.36,
81.22,18.13,21.78,-6.21,44.36,83.34,29.48,6.50,68.69,46.22,7.98,83.91,-10.91,57.43,-15.50,-5.80,78.12,4.27,45.99,-0.05,
84.82,15.38,29.03,-5.32,78.91,92.84,27.47,9.71,77.80,64.35,7.56,96.61,-11.78,58.53,-7.21,-0.36,89.23,0.66,46.08,0.53,
68.82,-52.48,11.78,-27.79,77.42,85.73,-9.20,-2.62,72.23,60.96,-0.73,87.35,-4.19,60.63,11.74,2.98,65.13,5.81,45.66,18.69,
86.68,32.69,28.36,-26.28,55.47,97.56,46.74,7.62,56.96,37.91,8.73,84.80,-22.92,49.06,-37.85,-6.93,74.52,-12.06,31.46,-26.72,
78.81,39.89,27.93,-8.78,54.15,85.91,49.81,16.30,49.80,42.65,4.19,84.85,-16.47,34.96,-28.91,-1.38,79.75,-7.44,29.51,-20.72,
82.48,40.28,9.05,-4.84,47.59,84.97,45.03,9.23,76.23,65.75,-7.76,85.76,-7.36,50.26,-14.47,-15.73,83.22,2.84,40.68,-7.67,
84.30,18.80,17.40,-10.54,69.74,93.36,33.82,6.57,70.60,66.62,-0.98,90.41,-15.97,53.86,-30.11,-14.40,77.92,-6.81,47.03,-22.51,
88.36,9.63,21.31,8.49,60.80,89.30,18.88,6.76,74.46,52.98,2.44,88.28,-12.24,51.28,-11.74,-6.81,80.44,-5.73,47.17,-8.86,
91.62,3.54,53.83,3.67,67.94,97.06,13.73,13.83,61.00,62.75,20.83,89.17,-18.33,49.95,-11.92,11.83,76.87,-9.11,48.08,-8.84,
83.51,28.75,10.65,-4.73,39.84,80.81,32.03,7.12,62.90,50.77,3.92,84.83,-16.18,56.48,-18.90,-5.41,74.42,-5.19,45.71,-12.65,
89.54,32.62,5.48,1.61,26.00,85.08,38.54,-18.17,69.58,24.25,6.49,66.86,-22.29,64.16,-28.71,-5.05,63.60,-8.15,56.14,-21.07,
108.71,15.35,30.59,15.26,66.13,104.09,41.21,2.90,24.37,55.66,16.08,85.09,-18.89,57.93,-2.95,7.93,81.13,-11.31,50.95,-0.99,
80.17,24.35,19.53,-11.24,23.50,80.22,29.66,11.15,57.79,37.43,6.03,70.01,-15.30,50.17,-20.84,-1.04,63.14,-5.81,48.08,-15.05,
85.63,26.19,10.03,-1.22,36.28,83.83,36.60,-6.46,63.09,36.67,1.32,79.35,-18.39,59.85,-25.19,-8.07,74.00,-11.96,58.38,-19.31,
