28.99,-8.38,6.75,-4.15,25.29,19.96,3.19,-4.16,-21.98,8.02,18.94,-3.68,-4.88,-8.98,13.48,24.40,-8.33,-14.56,-21.30,1.15,
8.69,1.16,-6.98,0.47,7.80,4.76,6.64,3.08,35.45,6.16,-0.69,7.43,29.54,8.95,8.50,3.80,2.11,-8.64,6.55,0.31,
6.82,-7.15,13.13,-6.04,19.56,-4.23,12.09,18.57,3.77,7.99,2.89,3.55,16.69,-10.96,8.98,8.46,-7.14,1.54,-30.37,-1.65,
18.08,-9.27,10.74,-17.21,19.85,6.27,4.59,17.74,11.72,9.37,10.64,-0.66,7.19,-5.29,11.53,8.55,-4.12,7.99,3.49,-0.64,
23.66,-14.19,-0.64,-10.48,25.91,9.85,-5.55,0.13,-5.92,10.70,15.53,-4.88,-9.86,-2.49,12.88,15.96,-12.12,-9.45,-22.68,0.88,
35.24,-9.33,-7.84,-4.27,29.31,27.66,-6.79,-24.10,-8.40,11.13,38.79,-24.20,-40.09,-23.69,15.54,32.88,-21.85,-27.96,-22.72,-0.49,
35.17,-10.99,-8.54,-2.26,23.68,18.31,1.02,-11.38,10.37,13.02,24.14,-9.49,-12.61,-3.61,15.07,22.94,-11.42,-5.89,-19.85,1.68,
25.38,-11.20,-14.13,-19.93,20.40,12.24,-4.60,-2.66,9.68,9.39,12.18,-1.98,5.40,-2.91,10.74,4.78,-4.70,8.68,-0.41,3.52,
29.74,-11.73,11.70,9.78,29.22,6.85,-0.71,-0.84,6.14,13.94,22.81,-3.70,-16.58,-0.54,8.46,20.39,-12.35,-14.19,-10.51,-0.26,
7.59,-5.88,4.79,-21.04,9.35,-4.17,0.49,21.30,4.11,3.47,-1.79,2.85,17.12,5.03,6.04,-1.67,-3.16,-0.52,-7.82,2.37,
16.71,-1.63,7.58,28.96,14.11,1.84,1.57,4.24,13.89,5.49,-0.34,3.50,7.86,-1.58,3.33,-1.30,-10.70,7.24,-16.31,-1.41,
4.45,-5.07,28.10,8.63,19.30,-11.64,3.29,27.00,6.25,0.96,-16.49,6.50,24.93,3.99,2.16,-19.34,-11.40,32.96,-21.37,-4.82,
9.87,-2.76,-38.43,3.71,8.17,2.48,-2.20,23.68,-35.59,6.73,4.06,2.58,24.57,-17.86,6.47,-0.61,-4.33,11.17,-30.02,1.77,
11.14,-4.66,20.37,16.31,24.14,7.98,-6.75,0.17,-1.68,6.22,11.58,-6.63,-1.54,-14.04,6.30,12.46,-18.95,-3.99,-30.70,-6.61,
10.65,-2.35,-0.63,-4.51,14.25,17.24,-0.28,-2.74,-1.21,8.10,16.16,-0.16,-4.99,-1.14,7.50,9.13,-13.49,-1.12,-15.43,-6.50,
13.24,-0.74,-25.87,2.51,17.52,5.67,-3.66,7.18,9.75,7.38,2.84,5.27,10.07,11.23,5.54,-5.38,-2.51,15.05,10.96,-0.61,
4.44,-1.45,45.18,41.36,12.32,11.81,-7.82,15.57,-0.10,4.81,15.15,0.97,13.75,-12.06,7.96,5.50,-2.04,16.74,1.56,-3.48,
9.33,0.68,18.55,-4.49,15.06,4.36,1.57,14.22,12.48,6.04,4.74,2.67,17.28,-9.69,5.61,-3.39,-4.35,14.31,-16.84,-2.37,
11.97,0.36,37.58,35.63,22.16,13.83,4.05,-4.76,12.88,8.76,13.91,-0.71,-1.47,-1.49,7.37,6.02,-6.01,7.43,-16.70,-3.31,
10.65,-4.46,18.72,8.04,26.19,10.93,-2.14,-7.13,12.62,8.48,15.26,-7.35,-6.23,-9.45,8.65,11.56,-15.93,-4.52,-32.84,-3.96,
18.79,7.02,13.81,10.05,24.54,11.83,8.57,-8.38,13.75,11.47,15.42,-3.15,-8.36,-2.10,13.58,13.26,-6.86,-2.77,-6.20,-3.55,
9.18,-11.74,22.69,-29.14,19.66,14.95,-4.49,5.60,13.44,7.85,8.83,0.31,5.04,10.39,10.11,6.14,-10.17,25.53,-1.36,2.92,
