26.64,-6.95,-6.53,1.35,8.13,36.85,-20.22,-31.39,-28.65,8.48,-19.82,10.25,11.61,-14.42,12.36,-32.18,-2.32,38.91,-23.67,15.21,
23.77,-13.58,-10.18,0.62,23.91,28.97,-8.51,-15.33,17.97,15.38,-69.89,6.67,75.36,-4.64,20.90,-64.23,-22.15,71.05,-33.11,26.14,
17.89,1.75,12.37,1.65,24.12,24.42,-9.46,-6.43,14.40,18.54,-47.45,10.71,64.09,4.93,7.87,-57.00,-7.32,66.38,-15.80,14.84,
15.56,-4.07,15.80,21.19,28.32,14.89,-7.30,-20.25,50.10,17.83,-67.21,12.80,73.77,-39.30,16.72,-59.22,-13.40,69.80,-28.45,20.03,
43.72,-4.37,-6.45,14.33,28.09,43.95,-15.94,-45.71,37.83,28.43,-30.79,22.33,49.06,1.92,14.24,-56.13,-6.39,61.77,-24.64,21.30,
32.98,-23.40,-5.27,0.15,30.18,27.80,-21.82,-9.95,11.94,23.37,-44.71,20.05,64.00,3.48,24.08,-53.72,-7.89,60.42,-26.40,26.53,
34.77,-10.39,-3.38,21.66,36.00,36.11,-9.16,-25.90,14.57,34.70,-54.53,24.12,65.61,11.02,20.96,-63.12,-10.57,67.94,-28.46,30.50,
28.16,-9.49,13.83,19.18,36.72,16.50,-15.38,-25.03,59.69,25.19,-49.31,21.74,64.15,-29.49,16.66,-57.88,-7.14,67.99,-19.30,21.86,
38.49,-7.67,-0.89,20.28,34.16,31.75,-3.07,-25.58,14.38,26.40,-52.07,21.20,68.35,3.93,15.93,-60.17,-10.35,67.92,-28.53,24.94,
41.95,-15.84,0.78,8.01,41.46,42.57,-29.86,-20.25,-4.98,34.46,-57.69,24.67,65.89,-0.46,24.03,-65.42,-13.24,71.53,-40.41,38.36,
58.73,-7.79,-8.23,17.14,32.38,49.74,-17.48,-33.51,14.73,37.14,-33.28,28.75,60.16,5.28,20.44,-47.70,-2.94,65.25,-17.95,27.94,
55.71,-9.81,-4.60,18.96,28.64,52.76,-27.90,-34.49,10.82,34.89,-38.71,24.07,53.89,10.66,16.65,-60.30,-5.62,71.05,-23.04,29.63,
45.88,-12.73,-11.57,9.62,23.98,46.18,-5.30,-33.40,15.40,23.44,-37.65,24.59,58.29,16.47,15.37,-57.98,-9.17,72.60,-24.40,27.33,
31.55,-11.59,11.81,25.60,36.55,20.36,-3.90,-8.32,12.98,25.28,-59.43,19.18,69.41,10.98,22.64,-71.52,-12.52,77.61,-34.69,32.57,
39.28,-16.53,3.13,-0.29,29.48,29.86,-12.27,-12.38,14.32,19.62,-53.09,16.50,69.44,9.93,19.65,-59.18,-10.90,75.11,-23.98,23.11,
20.23,-3.31,27.68,54.06,43.47,14.62,-10.33,-2.99,20.15,26.06,-68.65,21.77,77.95,7.87,27.99,-67.23,-13.60,76.10,-31.36,32.67,
25.59,-15.82,24.55,30.26,41.06,22.87,-8.97,-0.17,12.20,31.17,-57.24,25.24,72.33,9.73,22.13,-62.38,-10.68,71.68,-29.44,29.71,
24.33,-7.38,21.99,21.03,38.98,26.43,-14.71,-22.36,9.08,29.38,-61.24,25.15,78.83,1.90,26.32,-66.79,-10.48,73.70,-35.44,38.15,
60.95,-25.07,9.46,21.07,29.15,35.10,-13.65,-11.18,31.90,28.47,-42.99,20.17,53.33,12.46,21.80,-60.38,-7.24,71.90,-24.64,28.02,
46.56,-25.47,1.26,6.11,45.13,41.86,-6.20,-25.52,21.96,33.21,-51.22,26.65,61.70,5.93,22.17,-62.63,-3.11,67.98,-24.36,31.61,
33.94,-38.34,15.09,10.83,41.67,38.02,-18.68,-16.02,-22.94,40.13,-60.74,24.38,63.36,3.59,28.66,-68.05,-13.21,72.86,-34.42,36.61,
26.33,-22.74,21.60,15.99,46.26,14.06,-17.59,-8.48,14.90,36.48,-74.52,21.28,80.53,5.58,26.85,-72.89,-17.45,85.21,-33.45,39.49,
33.14,-17.58,17.96,20.01,34.63,32.28,-7.64,-21.54,13.51,25.77,-45.16,18.38,76.17,11.87,22.28,-57.54,-11.22,81.14,-26.38,29.13,
23.08,-36.82,10.52,6.20,41.89,30.79,-10.74,-10.96,22.10,35.82,-66.19,25.04,74.50,11.58,26.64,-75.45,-7.83,80.04,-26.32,36.46,
45.78,-12.63,3.30,24.16,34.35,42.93,-21.96,-25.65,20.71,34.25,-44.64,27.07,62.90,15.18,15.11,-64.07,-3.69,74.42,-16.58,24.38,
53.72,-35.33,-5.22,-7.66,37.41,43.77,-30.53,-27.03,19.73,35.00,-40.97,22.46,58.14,9.12,20.87,-64.23,-2.29,70.76,-23.01,27.70,
