72.86,3.79,-39.46,-16.48,-10.42,76.67,18.00,-62.00,27.81,-8.97,-7.17,11.52,-1.69,15.75,6.96,-50.19,-2.48,55.23,-10.11,10.24,
92.31,3.95,-46.24,-19.58,-15.17,87.39,18.80,-72.82,-6.97,-10.33,1.36,13.36,5.16,5.21,4.11,-32.77,0.91,33.22,-7.86,13.22,
71.93,5.65,10.83,-5.85,4.81,74.71,5.61,-28.73,28.97,15.04,11.73,42.38,-2.09,34.60,5.04,-40.34,36.64,41.59,20.09,5.83,
78.30,-4.09,-14.28,-7.43,-7.86,78.97,11.19,-64.03,3.17,-10.56,-14.26,11.77,21.43,-4.35,4.13,-40.80,-7.33,42.27,-25.68,18.44,
53.99,3.86,15.02,-1.13,-23.33,60.71,-2.63,-55.51,-0.06,2.32,-8.80,18.26,14.71,12.14,6.46,-74.17,0.87,76.20,-10.92,27.23,
54.39,17.79,-21.99,-13.00,-16.81,48.98,10.57,-31.38,-1.53,9.09,5.08,23.25,0.04,17.09,-5.61,-61.00,0.83,64.58,-11.76,21.66,
46.84,8.73,-42.65,9.15,-15.13,56.49,13.17,-58.80,-0.89,0.39,-9.50,18.71,18.72,19.63,5.87,-60.79,-4.79,67.89,3.07,16.29,
51.65,12.39,-2.50,-7.40,-15.47,47.27,14.32,-15.27,3.56,6.75,2.92,21.65,5.47,29.71,-0.67,-46.64,1.77,53.31,2.79,6.02,
54.93,20.54,-7.27,-4.29,-17.44,64.20,10.78,-41.20,-7.22,-5.42,9.37,12.23,-5.49,-4.06,-1.24,-48.73,-5.38,48.00,-20.82,14.94,
53.06,3.92,7.39,-14.75,-18.37,55.12,1.25,-40.26,7.48,-0.57,2.32,19.15,-0.49,11.24,-0.45,-65.85,1.31,66.81,-10.07,16.91,
63.94,25.08,-37.26,-27.89,-11.84,45.86,13.74,-2.77,-20.84,1.71,-2.41,21.86,-5.17,23.66,0.13,-56.94,1.25,73.39,-11.59,20.36,
89.79,0.25,-17.83,8.06,6.26,90.87,9.13,-67.07,-35.18,-14.53,11.14,19.67,-11.04,26.48,-4.72,-49.52,1.08,51.81,0.51,16.35,
81.31,6.42,-27.11,-20.84,-15.91,89.18,2.66,-51.40,7.70,-4.49,-3.94,20.70,6.79,13.41,1.46,-49.64,0.83,51.97,-9.95,22.39,
72.98,18.21,-39.33,-39.91,-26.53,88.18,8.25,-49.27,-6.29,-0.22,-5.75,17.37,8.26,8.88,2.70,-58.57,-2.91,53.88,-8.55,24.09,
78.09,6.08,-62.29,-59.25,-23.81,88.65,1.86,-62.16,-4.32,-4.12,2.36,20.37,1.90,8.11,1.76,-55.13,-2.82,55.13,-12.41,20.62,
88.87,6.26,-38.35,45.76,-25.48,97.31,5.39,-78.15,14.76,-12.67,-0.49,18.34,5.67,12.09,1.15,-54.52,-1.11,51.35,-8.14,19.66,
74.17,25.47,-3.08,-14.36,-16.41,96.61,17.86,-46.94,4.97,-7.92,19.67,19.11,-5.16,33.10,-8.49,-44.55,0.13,53.37,4.06,16.22,
-83.68,-19.41,52.02,0.67,38.60,-105.16,-12.15,57.16,3.50,14.68,-8.60,-14.71,11.42,-12.29,5.28,55.26,-2.01,-56.30,5.74,-23.70,
78.30,3.03,-13.02,-16.60,-12.50,80.36,-0.16,-37.52,12.20,6.24,8.29,38.12,-6.96,35.73,-4.29,-72.33,0.41,81.44,-0.23,17.59,
90.57,-3.84,34.21,-3.18,-1.22,93.12,5.23,-47.19,5.89,0.08,-7.40,19.71,10.47,17.24,2.30,-56.29,-3.85,58.85,-10.36,19.92,
77.24,-6.61,-10.72,-12.90,-4.26,74.03,0.84,-47.93,13.79,-1.81,-8.75,25.12,6.60,24.14,-2.16,-58.45,-1.87,61.26,-4.97,24.94,
100.76,2.06,-21.55,3.08,-9.73,98.49,3.56,-57.77,-5.43,-13.68,28.00,11.52,-29.98,9.17,-10.81,-44.43,-4.22,42.89,-7.31,9.66,
56.86,19.35,-7.84,-28.72,-24.96,60.60,4.57,-7.38,12.18,-1.55,-2.87,15.32,6.86,14.62,6.07,-56.08,-1.64,61.80,-16.21,27.52,
79.25,-9.63,-26.25,13.99,11.37,82.41,0.92,-68.89,-6.67,-10.64,12.76,19.36,-15.55,21.01,-6.01,-50.73,-5.21,55.93,-6.96,23.21,
57.37,8.44,-9.08,0.13,-9.02,55.36,6.40,0.27,11.02,1.56,-7.95,24.77,11.72,20.15,1.42,-58.57,-1.92,60.59,-14.05,20.83,
52.82,8.42,12.70,-15.34,-14.72,41.41,6.61,-3.83,-6.72,5.49,10.42,21.74,-6.20,17.88,-3.13,-53.42,0.74,58.74,-14.53,15.84,
59.96,5.04,-5.26,-24.76,-13.17,63.50,4.07,-46.40,2.95,1.73,-7.41,19.66,12.35,12.61,2.74,-41.93,1.26,46.31,-15.37,18.85,
68.45,5.04,-42.94,-7.09,-3.57,94.07,12.81,-59.85,-11.39,-4.24,11.19,27.65,-17.88,28.32,-17.76,-54.87,-3.32,55.96,-11.51,17.62,
61.77,10.42,-24.65,-8.00,-3.26,81.03,14.14,-40.01,6.00,0.32,2.07,26.55,-4.44,23.29,-11.57,-59.04,-1.99,61.81,-12.31,16.76,
53.09,11.05,2.35,-0.66,-9.31,48.96,8.03,-3.67,46.11,9.35,4.48,31.11,-6.52,22.06,-5.15,-61.14,-2.73,74.03,-7.25,20.37,
62.72,19.74,-77.02,-48.95,-26.52,64.00,5.47,-60.60,15.84,-0.80,10.00,22.95,-10.10,24.42,-3.48,-54.61,-1.26,59.25,-4.79,14.35,
49.44,22.60,-27.44,-10.36,-22.05,61.57,12.51,-46.72,14.01,-0.10,16.19,32.16,-12.40,13.61,-12.88,-58.11,3.02,68.51,-8.73,14.31,
104.53,-5.58,6.57,15.05,-5.33,100.26,3.69,-49.58,25.13,-14.19,24.95,19.39,-25.62,16.01,-21.20,-45.46,-1.68,45.67,-4.86,14.89,
99.12,-0.64,1.26,-0.82,-11.62,98.12,-1.61,-56.49,-1.63,-13.08,6.41,15.13,-6.03,10.87,-2.84,-46.19,-1.92,46.82,-10.36,19.37,
88.10,4.04,-4.90,4.81,4.31,93.08,3.34,-55.62,-5.53,-7.29,8.16,13.93,-7.12,16.08,-6.08,-51.79,-6.86,55.49,-14.11,18.40,
71.84,18.05,-35.37,-13.14,-19.57,86.47,11.54,-51.87,-5.94,-15.42,15.19,22.54,-21.45,33.42,-16.80,-52.41,0.95,41.36,0.59,14.99,
-91.26,-31.39,61.25,10.52,39.09,-117.75,-30.47,70.88,-11.76,10.69,-14.81,-15.41,16.33,-21.59,5.23,35.80,-4.51,-51.74,1.60,-18.47,
85.02,-5.34,-12.61,7.30,1.41,88.69,-3.42,-59.34,6.01,-6.62,22.35,27.55,-26.32,25.69,-11.58,-42.30,2.54,40.26,2.71,14.90,
76.97,-9.85,-30.80,-54.28,-0.29,81.20,-6.67,-49.26,-7.58,-3.82,11.23,19.74,-9.34,11.16,-4.69,-51.35,-1.79,52.42,-11.96,15.77,
74.27,-7.10,1.55,3.29,15.46,76.95,-0.15,-47.03,-8.97,-4.72,17.30,23.62,-16.55,17.50,-4.54,-50.94,-0.19,49.51,-11.06,17.88,
69.91,-3.34,0.86,-14.20,2.99,69.14,4.15,-39.76,4.07,-4.43,-6.68,22.36,11.45,14.67,1.53,-60.01,-4.73,60.51,-12.61,21.19,
