86.46,1.23,2.53,45.04,51.17,95.09,23.42,-17.06,47.85,18.14,87.96,16.57,-29.16,44.76,28.98,9.23,86.74,-1.46,53.90,10.61,
66.72,8.32,17.27,-0.74,5.32,85.86,17.22,2.89,44.30,-3.40,84.33,8.56,-11.39,44.36,9.66,39.28,72.81,3.02,49.76,11.62,
71.66,0.02,27.72,12.48,11.69,90.07,14.71,0.55,42.55,2.27,91.90,27.73,-13.51,37.51,16.16,5.51,79.59,3.78,43.07,-3.34,
76.09,9.13,26.46,4.09,42.85,96.49,24.90,9.28,50.33,24.52,101.49,36.22,0.12,47.75,33.62,52.64,89.26,17.79,28.26,27.27,
66.58,-6.77,40.12,28.44,3.16,95.50,22.96,25.42,34.72,25.09,104.23,25.73,15.64,37.23,48.44,67.28,93.85,34.56,8.69,47.17,
89.85,6.03,32.62,2.10,17.21,100.52,-21.54,27.54,35.07,36.34,111.50,-14.05,11.25,46.48,45.69,62.05,92.61,28.37,17.79,41.21,
66.60,3.70,-5.87,24.15,-1.71,98.37,35.63,6.03,60.44,26.69,100.50,26.93,-6.08,55.10,3.54,50.02,98.28,12.50,19.94,10.96,
78.06,4.60,16.65,6.98,5.69,86.76,-1.22,13.70,43.07,20.15,88.56,11.25,3.99,43.64,34.62,65.89,89.36,22.35,10.72,38.27,
67.92,-17.86,31.56,20.08,41.78,76.56,-1.78,-6.34,38.23,5.73,78.16,-3.02,-14.95,31.91,26.84,32.11,61.10,6.42,56.57,23.48,
78.03,15.87,34.15,-25.12,11.63,85.76,-16.61,21.55,43.70,52.31,97.07,18.19,1.78,41.31,34.18,41.06,86.96,16.33,31.84,28.04,
82.99,-42.75,22.76,-27.03,54.66,98.90,-4.73,5.93,55.98,50.41,98.33,16.44,-1.08,56.64,29.71,49.14,84.99,17.11,23.54,30.92,
80.26,-15.79,18.79,-19.12,24.61,82.72,-37.87,-0.05,24.63,45.95,90.84,-39.59,-14.75,58.49,39.05,66.29,80.73,27.47,14.25,40.75,
94.86,16.12,17.34,8.69,3.74,94.87,17.29,10.57,52.22,-1.60,107.05,2.66,-0.48,48.76,15.35,68.03,97.43,28.33,13.51,36.27,
79.07,12.53,20.80,-19.73,-14.68,100.54,20.90,1.14,46.27,-4.40,96.02,3.93,1.36,35.00,32.68,63.54,86.15,25.09,11.09,30.37,
85.37,-4.80,26.55,-13.05,11.92,99.64,-16.57,8.23,24.31,37.48,100.88,-17.79,-2.28,39.84,44.76,72.55,85.98,27.93,16.83,27.42,
87.50,3.98,34.48,-9.64,1.15,89.94,-26.91,9.82,32.46,36.55,95.88,-24.23,-5.55,58.47,36.34,69.71,88.08,22.23,19.66,38.93,
